GEONAME,CRASH_TYPE_CD,VARIABLE,VALUE
Madison County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.01951219512195122
Madison County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.014634146341463415
Madison County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.03902439024390244
Madison County,Rear End,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.15609756097560976
Madison County,Right Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.01951219512195122
Madison County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Madison County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.04390243902439024
Madison County,Unknown,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Marion County,Angle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.2356020942408377
Marion County,Animal,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.010471204188481676
Marion County,Backing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Marion County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.28272251308900526
Marion County,Head On,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.06282722513089005
Marion County,Left Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.07853403141361257
Marion County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.031413612565445025
Marion County,Other Object,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Marion County,Overturning,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.031413612565445025
Marion County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.005235602094240838
Marion County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.05235602094240838
Marion County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.08376963350785341
Marion County,Rear End,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.04712041884816754
Marion County,Right Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.005235602094240838
Marion County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Marion County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.07329842931937172
Marion County,Train,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Marion County,Unknown,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Morrow County,Angle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.1796875
Morrow County,Animal,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.015625
Morrow County,Backing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Morrow County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.359375
Morrow County,Head On,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.09375
Morrow County,Left Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.03125
Morrow County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Morrow County,Other Object,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Morrow County,Overturning,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.109375
Morrow County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Morrow County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0078125
Morrow County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0703125
Morrow County,Rear End,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0859375
Morrow County,Right Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0078125
Morrow County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Morrow County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0390625
Morrow County,Unknown,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Pickaway County,Angle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.188
Pickaway County,Animal,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.024
Pickaway County,Backing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Pickaway County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.276
Pickaway County,Head On,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.076
Pickaway County,Left Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.072
Pickaway County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.064
Pickaway County,Other Object,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Pickaway County,Overturning,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.06
Pickaway County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.036
Pickaway County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.004
Pickaway County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.056
Pickaway County,Rear End,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.096
Pickaway County,Right Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.004
Pickaway County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Pickaway County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.036
Pickaway County,Unknown,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.008
10-County Region,Angle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.185480805777271
10-County Region,Animal,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.010262257696693273
10-County Region,Backing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.003800836183960471
10-County Region,Fixed Object,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.23831242873432154
10-County Region,Head On,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.07829722538958571
10-County Region,Left Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.07791714177118966
10-County Region,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.02090459901178259
10-County Region,Other Non-Vehicle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
10-County Region,Other Object,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0015203344735841885
10-County Region,Overturning,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.032877232991258075
10-County Region,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.02508551881413911
10-County Region,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.03211706575446598
10-County Region,Pedestrian,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.11592550361079437
10-County Region,Rear End,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0959711136450019
10-County Region,Right Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.012352717597871531
10-County Region,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0003800836183960471
10-County Region,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.06404408969973394
10-County Region,Train,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.00019004180919802356
10-County Region,Unknown,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.004561003420752566
Union County,Angle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.22727272727272727
Union County,Animal,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.03409090909090909
Union County,Backing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Union County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.26136363636363635
Union County,Head On,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.09659090909090909
Union County,Left Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.07954545454545454
Union County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.045454545454545456
Union County,Other Object,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.005681818181818182
Union County,Overturning,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.03409090909090909
Union County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.017045454545454544
Union County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.011363636363636364
Union County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.022727272727272728
Union County,Rear End,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.07954545454545454
Union County,Right Turn,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.011363636363636364
Union County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.07386363636363637
Union County,Train,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Union County,Unknown,GEO_CRASHTYPE_SHARE_OF_SERIOUS,0.0
Delaware County,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.13664086324184846
Delaware County,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.09459300961764015
Delaware County,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03266479005395261
Delaware County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.15575885526624442
Delaware County,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.017886464930799907
Delaware County,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.07095941825005865
Delaware County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.014778325123152709
Delaware County,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0056884822894675115
Delaware County,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006685432793807178
Delaware County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03794276331222144
Delaware County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.004867464227070138
Delaware County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006509500351864884
Delaware County,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.26935256861365237
Delaware County,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.027855969974196575
Delaware County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0009383063570255688
Delaware County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.11025099695050435
Delaware County,Train,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0001172882946281961
Delaware County,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006509500351864884
Fairfield County,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1568202649779185
Fairfield County,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.04349637530205816
Fairfield County,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.04816265311224065
Fairfield County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.15973668860928256
Fairfield County,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.023914673777185234
Fairfield County,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.07299391717356887
Fairfield County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.014082159820014999
Fairfield County,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.002249812515623698
Fairfield County,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.009999166736105325
Fairfield County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.05457878510124156
Fairfield County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.005166236146987751
Fairfield County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.009415882009832514
Fairfield County,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.24089659195067079
Fairfield County,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03341388217648529
Fairfield County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0004166319473377219
Fairfield County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.12115657028580952
Fairfield County,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0034997083576368635
Franklin County,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.16653294729131057
Franklin County,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.007316775386332717
Franklin County,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03559842327414797
Franklin County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.12530086859455122
Franklin County,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.023057871420099765
Franklin County,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.072417762584156
Franklin County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.011031848466878292
Franklin County,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0036104231346147137
Franklin County,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.003906931314752154
Franklin County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.08116475389821048
Franklin County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.007831304287159451
Franklin County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.02140091394286113
Franklin County,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.23050022674154952
Franklin County,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03270310810339415
Franklin County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0004098789548958733
Franklin County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.17146893640771618
Franklin County,Train,GEO_CRASHTYPE_SHARE_OF_TOTAL,8.720828827571772e-05
Franklin County,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0056598179090940805
Knox County,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1331327566754419
Knox County,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.181271154569387
Knox County,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.040992854456562616
Knox County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.2564874012786762
Knox County,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.022752914629559987
Knox County,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.055848063181647235
Knox County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.010718315156073712
Knox County,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0031966904851447914
Knox County,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.016171493042497178
Knox County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.02425723956374577
Knox County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.002068446784505453
Knox County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.005077096652877021
Knox County,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.14723580293343363
Knox County,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.018239939827002633
Knox County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.000188040616773223
Knox County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.07897705904475366
Knox County,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.003384731101918014
Licking County,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.13755102040816328
Licking County,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.07696793002915452
Licking County,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03661807580174927
Licking County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.21090379008746354
Licking County,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.019067055393586007
Licking County,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.05848396501457726
Licking County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.01871720116618076
Licking County,Other Non-Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.00011661807580174928
Licking County,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.005772594752186589
Licking County,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.00956268221574344
Licking County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.04011661807580175
Licking County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.004256559766763849
Licking County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0080466472303207
Licking County,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.22145772594752186
Licking County,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03043731778425656
Licking County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0005830903790087463
Licking County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.11591836734693878
Licking County,Train,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.00011661807580174928
Licking County,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.005306122448979592
Madison County,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.10776201733648542
Madison County,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.08687943262411348
Madison County,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03605200945626478
Madison County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.2647754137115839
Madison County,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.017927501970055163
Madison County,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0338849487785658
Madison County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03546099290780142
Madison County,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.01950354609929078
Madison County,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.013396375098502758
Madison County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03230890464933018
Madison County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0021670606776989757
Madison County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.004334121355397951
Madison County,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1574074074074074
Madison County,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.015563435776201734
Madison County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.005319148936170213
Madison County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1516942474389283
Madison County,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.015563435776201734
Marion County,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.15078547514808138
Marion County,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.16031419005923256
Marion County,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.05047643574555756
Marion County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1658511460211177
Marion County,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.01532320370847283
Marion County,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.055369559618851406
Marion County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.02382178727787793
Marion County,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006824620139067731
Marion County,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006695853721349472
Marion County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.049060005150656706
Marion County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006824620139067731
Marion County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006824620139067731
Marion County,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.15761009528714912
Marion County,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.02369302086015967
Marion County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0001287664177182591
Marion County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.11189801699716714
Marion County,Train,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0009013649240278136
Marion County,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.007597218645377286
Morrow County,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.09393939393939393
Morrow County,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.21608391608391608
Morrow County,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.019813519813519812
Morrow County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.29953379953379955
Morrow County,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.02261072261072261
Morrow County,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.04522144522144522
Morrow County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.023076923076923078
Morrow County,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006293706293706294
Morrow County,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.017948717948717947
Morrow County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.01421911421911422
Morrow County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0011655011655011655
Morrow County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.005128205128205128
Morrow County,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1076923076923077
Morrow County,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.010023310023310023
Morrow County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0004662004662004662
Morrow County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1041958041958042
Morrow County,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.012587412587412588
Pickaway County,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.12984714400643604
Pickaway County,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1425583266291231
Pickaway County,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.032180209171359615
Pickaway County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.20289621882542236
Pickaway County,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.02091713596138375
Pickaway County,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.057924376508447305
Pickaway County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0415124698310539
Pickaway County,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006114239742558327
Pickaway County,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.018825422365245374
Pickaway County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03507642799678198
Pickaway County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0014481094127111827
Pickaway County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.007401448109412711
Pickaway County,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1758648431214803
Pickaway County,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.022204344328238132
Pickaway County,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.00016090104585679806
Pickaway County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.09718423169750603
Pickaway County,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.007884151246983105
10-County Region,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1531043626813534
10-County Region,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.05095489431143069
10-County Region,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.03633442974068691
10-County Region,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.15500650195058518
10-County Region,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.021596675080955658
10-County Region,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.06691144598281445
10-County Region,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.014885642163237206
10-County Region,Other Non-Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,1.0199138172824397e-05
10-County Region,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.004630408730462276
10-County Region,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006782426884928224
10-County Region,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.06344883857314057
10-County Region,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006231673423595706
10-County Region,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.015354802519187128
10-County Region,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.22118360998495626
10-County Region,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.029699890359264642
10-County Region,Sideswipe - Meeting,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0005609525995053418
10-County Region,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1469950789158316
10-County Region,Train,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.00011729008898748056
10-County Region,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.006190876870904408
Union County,Angle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.10977283122427199
Union County,Animal,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.18829089800274432
Union County,Backing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.030797377649031864
Union County,Fixed Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.1975910962036896
Union County,Head On,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0173806982771764
Union County,Left Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.04192712303704833
Union County,Other Non-Collision,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.020277481323372464
Union County,Other Object,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.005641103826802866
Union County,Overturning,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.012806830309498399
Union County,Parked Vehicle,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.029272754993139197
Union County,Pedalcycles,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0025918585150175332
Union County,Pedestrian,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0038115566397316663
Union County,Rear End,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.19804848300045738
Union County,Right Turn,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.020582405854550997
Union County,Sideswipe - Passing,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.11144991614575393
Union County,Train,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.0003049245311785333
Union County,Unknown,GEO_CRASHTYPE_SHARE_OF_TOTAL,0.009452660466534533
